text,polarity,subjectivity,Date,retweet count
"rt AT_USER please retweet, if you think masood azhar is actually dead (about to die) in surgicalstrike2 and pakistan is trying...",-0.2,0.4,2019-03-02 15:59:01,15
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 15:56:18,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 15:53:46,91
AT_USER AT_USER AT_USER AT_USER AT_USER it appears masood azhar is killed in indian st... URL,-0.2,0.0,2019-03-02 15:51:11,5
AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER let pakistan produce him alive to coun... URL,0.1,0.4,2019-03-02 15:50:26,1
"please retweet, if you think masood azhar is actually dead (about to die) in surgicalstrike2 and pakistan is tryi... URL",-0.2,0.4,2019-03-02 15:47:42,15
rt AT_USER pakistan is making plot to declare masoodazhardead. they also make a fake yt channel 1 hour ago and started posting old...,-0.2,0.6,2019-03-02 15:47:14,12
rt AT_USER AT_USER AT_USER sir masoodazhardead . this one is a camouflage. how could a foreign minister's tongue sli...,-0.125,0.125,2019-03-02 15:47:08,2
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 15:43:50,91
rt AT_USER pakistan is making plot to declare masoodazhardead. they also make a fake yt channel 1 hour ago and started posting old...,-0.2,0.6,2019-03-02 15:43:40,12
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 15:42:27,91
AT_USER AT_USER sir masoodazhardead . this one is a camouflage. how could a foreign minister's ton... URL,-0.125,0.125,2019-03-02 15:40:05,2
pakistan is making plot to declare masoodazhardead. they also make a fake yt channel 1 hour ago and started postin... URL,-0.5,1.0,2019-03-02 15:35:02,12
rt AT_USER can crow eater AT_USER or isis poop swimmer AT_USER AT_USER confirm or take interview of masoodazhardead ? AT_USER,0.0,0.0,2019-03-02 15:32:23,14
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 15:30:33,91
rt AT_USER did masood azhar die in the iaf strike on balakot? is the pakistan establishment working towards the 'soft landing...,0.1,0.35,2019-03-02 15:28:34,19
rt AT_USER did masood azhar die in the iaf strike on balakot? is the pakistan establishment working towards the 'soft landing...,0.1,0.35,2019-03-02 15:27:05,19
rt AT_USER masoodazhardead can goi AT_USER AT_USER please confirm?. our media houses doesn't do any investigation anymore AT_USER,0.0,0.0,2019-03-02 15:25:59,2
rt AT_USER can crow eater AT_USER or isis poop swimmer AT_USER AT_USER confirm or take interview of masoodazhardead ? AT_USER,0.0,0.0,2019-03-02 15:25:45,14
rt AT_USER did masood azhar die in the iaf strike on balakot? is the pakistan establishment working towards the 'soft landing...,0.1,0.35,2019-03-02 15:25:30,19
"rt AT_USER AT_USER maulana masood azhar, was an ""easy man"" to handle in custody and he got shaken up on the first ""slap"" .........",0.3416666666666667,0.5833333333333334,2019-03-02 15:21:44,3
rt AT_USER it appears masood azhar is killed in indian strike (probably a covert operation or he was at balakot during air strike...,-0.2,0.0,2019-03-02 15:21:29,51
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 15:21:25,91
rt AT_USER AT_USER sir looks like masood azhar jannat pahoch gaya. hence pakis are giving sudden excuse of renal failure blah bla...,-0.12222222222222225,0.2833333333333334,2019-03-02 15:21:19,7
rt AT_USER masood azhar reportedly dead in surgicalstrike2 masoodazhardead,-0.2,0.4,2019-03-02 15:21:04,6
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 15:20:52,91
rt AT_USER did the pakis kill him ??? masoodazhardead,0.0,0.0,2019-03-02 15:20:44,1
rt AT_USER did extreme fear or did the pakis killed him ?? masoodazhardead,-0.1625,0.5,2019-03-02 15:20:34,1
rt AT_USER AT_USER possibly masoodazhardead,0.0,1.0,2019-03-02 15:20:26,1
rt AT_USER AT_USER so many could be thinking similarly .... possibility of some truth in masoodazhardead is very high now.,0.23600000000000002,0.5339999999999999,2019-03-02 15:20:23,1
"rt AT_USER AT_USER haha...hope the ""mooh-bola"" son of masoodazhardead&gt; AT_USER resigns his delhi cm post &amp; accepts po...",0.0,0.0,2019-03-02 15:20:14,4
"rt AT_USER AT_USER indian muslims thinking muslimpress (1) there is one muslim nation, one muslim language, and one muslim cul...",0.0,0.0,2019-03-02 15:19:36,2
rt AT_USER AT_USER AT_USER sir it is not tongue slip. masoodazhardead he is trying to hide that.,0.0,0.0,2019-03-02 15:18:45,2
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 15:18:31,91
rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER my sources with AT_USER AT_USER,0.0,0.0,2019-03-02 15:18:31,12
masood azhar reportedly dead in surgicalstrike2 masoodazhardead,-0.2,0.4,2019-03-02 15:18:11,6
"rt AT_USER welcomebackabhinandan god bless!! [?] but i doubt abt ""peace"" untill we avenge for ur martyrs.. we need masoodazhar...",0.0,0.0,2019-03-02 15:18:06,6
"rt AT_USER source chor ,haha it was AT_USER who said this masoodazhardead URL",0.2,0.3,2019-03-02 15:17:49,5
it appears masood azhar is killed in indian strike (probably a covert operation or he was at balakot during air str... URL,-0.2,0.0,2019-03-02 15:17:35,51
rt AT_USER AT_USER sir looks like masood azhar jannat pahoch gaya. hence pakis are giving sudden excuse of renal failure blah bla...,-0.12222222222222225,0.2833333333333334,2019-03-02 15:17:29,7
rt AT_USER is masoodazhardead maybe chor kejri can takeover and name it jaishekejriwal,0.0,0.0,2019-03-02 15:17:20,2
rt AT_USER AT_USER jaishekejriwal son of masoodazhardead . this is too good.,0.7,0.6000000000000001,2019-03-02 15:17:00,9
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 15:16:43,91
rt AT_USER did masood azhar die in the iaf strike on balakot? is the pakistan establishment working towards the 'soft landing...,0.1,0.35,2019-03-02 15:16:39,19
rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER the complete silence of masoodazhar after indianairforce...,0.1,0.4,2019-03-02 15:16:26,30
rt AT_USER AT_USER mr.squinty i think there is a need to trend this!!! masoodazhardead,0.0,0.0,2019-03-02 15:15:55,5
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 15:15:21,91
AT_USER AT_USER sir it is not tongue slip. masoodazhardead he is trying to hide that.,0.0,0.0,2019-03-02 15:14:28,2
AT_USER mr.squinty i think there is a need to trend this!!! masoodazhardead,0.0,0.0,2019-03-02 15:14:10,5
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 15:11:19,91
rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER the complete silence of masoodazhar after indianairforce...,0.1,0.4,2019-03-02 15:08:10,30
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 15:07:03,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 15:04:05,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 15:01:13,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:49:45,91
rt AT_USER did masood azhar die in the iaf strike on balakot? is the pakistan establishment working towards the 'soft landing...,0.1,0.35,2019-03-02 14:46:44,19
rt AT_USER AT_USER jaishekejriwal son of masoodazhardead . this is too good.,0.7,0.6000000000000001,2019-03-02 14:45:08,9
is masoodazhardead maybe chor kejri can takeover and name it jaishekejriwal,0.0,0.0,2019-03-02 14:44:57,2
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:43:32,91
"AT_USER indian muslims thinking muslimpress (1) there is one muslim nation, one muslim language, and one mus... URL",0.0,0.0,2019-03-02 14:43:14,2
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:42:54,91
"rt AT_USER AT_USER haha...hope the ""mooh-bola"" son of masoodazhardead&gt; AT_USER resigns his delhi cm post &amp; accepts po...",0.0,0.0,2019-03-02 14:42:50,4
"rt AT_USER AT_USER haha...hope the ""mooh-bola"" son of masoodazhardead&gt; AT_USER resigns his delhi cm post &amp; accepts po...",0.0,0.0,2019-03-02 14:41:52,4
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:41:33,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:41:02,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:39:02,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:38:52,91
rt AT_USER AT_USER jaishekejriwal son of masoodazhardead . this is too good.,0.7,0.6000000000000001,2019-03-02 14:37:53,9
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:37:21,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:36:43,91
"AT_USER haha...hope the ""mooh-bola"" son of masoodazhardead&gt; AT_USER resigns his delhi cm post &amp; accepts... URL",0.0,0.0,2019-03-02 14:35:43,4
rt AT_USER can crow eater AT_USER or isis poop swimmer AT_USER AT_USER confirm or take interview of masoodazhardead ? AT_USER,0.0,0.0,2019-03-02 14:34:52,14
rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER the complete silence of masoodazhar after indianairforce...,0.1,0.4,2019-03-02 14:33:41,30
rt AT_USER can crow eater AT_USER or isis poop swimmer AT_USER AT_USER confirm or take interview of masoodazhardead ? AT_USER,0.0,0.0,2019-03-02 14:33:24,14
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:33:10,91
rt AT_USER AT_USER jaishekejriwal son of masoodazhardead . this is too good.,0.7,0.6000000000000001,2019-03-02 14:33:02,9
rt AT_USER can crow eater AT_USER or isis poop swimmer AT_USER AT_USER confirm or take interview of masoodazhardead ? AT_USER,0.0,0.0,2019-03-02 14:32:44,14
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:31:54,91
AT_USER so many could be thinking similarly .... possibility of some truth in masoodazhardead is very high now.,0.23600000000000002,0.5339999999999999,2019-03-02 14:31:35,1
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:30:33,91
rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER the complete silence of masoodazhar after indianairforce...,0.1,0.4,2019-03-02 14:29:33,30
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:29:23,91
AT_USER possibly masoodazhardead,0.0,1.0,2019-03-02 14:27:33,1
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:25:22,91
AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER my sources with... URL,0.0,0.0,2019-03-02 14:25:18,12
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:25:14,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:24:57,91
rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER the complete silence of masoodazhar after indianairforce...,0.1,0.4,2019-03-02 14:24:39,30
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:24:38,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:23:44,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:23:23,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:22:07,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:21:27,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:21:13,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:20:45,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:20:15,91
rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER the complete silence of masoodazhar after indianairforce...,0.1,0.4,2019-03-02 14:19:22,30
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:18:39,91
rt AT_USER AT_USER jaishekejriwal son of masoodazhardead . this is too good.,0.7,0.6000000000000001,2019-03-02 14:18:24,9
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:18:04,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:17:46,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:17:43,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:17:38,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:17:25,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:17:03,91
did extreme fear or did the pakis killed him ?? masoodazhardead,-0.1625,0.5,2019-03-02 14:15:42,1
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:15:38,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:15:28,91
AT_USER sir looks like masood azhar jannat pahoch gaya. hence pakis are giving sudden excuse of renal failure blah blah masoodazhardead,-0.12222222222222225,0.2833333333333334,2019-03-02 14:15:00,7
rt AT_USER AT_USER jaishekejriwal son of masoodazhardead . this is too good.,0.7,0.6000000000000001,2019-03-02 14:14:33,9
"rt AT_USER welcomebackabhinandan god bless!! [?] but i doubt abt ""peace"" untill we avenge for ur martyrs.. we need masoodazhar...",0.0,0.0,2019-03-02 14:14:26,6
did the pakis kill him ??? masoodazhardead,0.0,0.0,2019-03-02 14:13:33,1
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:12:38,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:12:34,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:12:18,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:12:13,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:12:10,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:12:10,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:12:00,91
AT_USER jaishekejriwal son of masoodazhardead . this is too good.,0.7,0.6000000000000001,2019-03-02 14:11:11,9
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:10:54,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:10:46,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:09:55,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:09:41,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:09:22,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:08:26,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:08:11,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:08:05,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:08:03,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:07:43,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:07:42,91
"rt AT_USER jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so much propag...",0.24857142857142855,0.3319047619047619,2019-03-02 14:07:36,91
"jaishekejriwal is right.... hes very much like a ""mooh-bola"" son of masoodazhardead considering he provides so mu... URL",0.27285714285714285,0.3978571428571429,2019-03-02 14:06:51,91
"AT_USER maulana masood azhar, was an ""easy man"" to handle in custody and he got shaken up on the first ""slap""... URL",0.3416666666666667,0.5833333333333334,2019-03-02 14:06:21,3
rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER the complete silence of masoodazhar after indianairforce...,0.1,0.4,2019-03-02 14:06:09,30
"source chor ,haha it was AT_USER who said this masoodazhardead URL",0.2,0.3,2019-03-02 14:04:39,5
rt AT_USER can crow eater AT_USER or isis poop swimmer AT_USER AT_USER confirm or take interview of masoodazhardead ? AT_USER,0.0,0.0,2019-03-02 14:00:43,14
rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER the complete silence of masoodazhar after indianairforce...,0.1,0.4,2019-03-02 13:54:29,30
rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER the complete silence of masoodazhar after indianairforce...,0.1,0.4,2019-03-02 13:52:28,30
rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER the complete silence of masoodazhar after indianairforce...,0.1,0.4,2019-03-02 13:51:36,30
rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER the complete silence of masoodazhar after indianairforce...,0.1,0.4,2019-03-02 13:47:46,30
rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER the complete silence of masoodazhar after indianairforce...,0.1,0.4,2019-03-02 13:47:20,30
rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER the complete silence of masoodazhar after indianairforce...,0.1,0.4,2019-03-02 13:46:50,30
did masood azhar die in the iaf strike on balakot? is the pakistan establishment working towards the 'soft land... URL,0.1,0.35,2019-03-02 13:40:09,19
rt AT_USER can crow eater AT_USER or isis poop swimmer AT_USER AT_USER confirm or take interview of masoodazhardead ? AT_USER,0.0,0.0,2019-03-02 13:35:57,14
rt AT_USER can crow eater AT_USER or isis poop swimmer AT_USER AT_USER confirm or take interview of masoodazhardead ? AT_USER,0.0,0.0,2019-03-02 13:32:00,14
rt AT_USER can crow eater AT_USER or isis poop swimmer AT_USER AT_USER confirm or take interview of masoodazhardead ? AT_USER,0.0,0.0,2019-03-02 13:29:39,14
can crow eater AT_USER or isis poop swimmer AT_USER AT_USER confirm or take interview of masoodazhardead ?... URL,0.0,0.0,2019-03-02 13:28:43,14
AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER the complete silence of masoodazhar after... URL,0.1,0.4,2019-03-02 13:00:00,30
masoodazhardead can goi AT_USER AT_USER please confirm?. our media houses doesn't do any investigation anym... URL,0.0,0.0,2019-03-02 12:23:40,2
"welcomebackabhinandan god bless!! [?] but i doubt abt ""peace"" untill we avenge for ur martyrs.. we need... URL",0.0,0.0,2019-02-28 12:32:26,6
"welcomebackabhinandan god bless!! [?] but i doubt abt ""peace"" untill we avenge for ur martyrs.. we need... URL",0.0,0.0,2019-02-28 12:31:08,1
